Nodes,P amount
n258,0.0
n259,1.2761452481770956
n260,0.0
n261,0.911532320267998
n262,0.0
n263,0.0
n264,0.0
n265,0.0
n266,0.0
n267,0.0
n268,2.734596959508715
n269,0.5469193919779358
n270,0.0
n271,0.0
n272,0.0
n273,7.2922585581819535
n274,0.0
n275,0.0
n276,0.0
n277,0.0
n278,0.0
n279,0.0
n280,0.0
n281,0.19885218890939999
n282,0.0
n283,0.0
n284,0.0
n285,0.0
n286,0.0
n287,1.988521889094
n288,0.0
n289,0.0
n290,0.0
n291,0.0
n292,0.0
n293,0.0
n294,0.0
n295,0.0
n296,0.0
n297,0.0
n298,0.0
n299,0.0
n300,0.0
n301,0.0
n302,0.0
n303,0.0
n304,0.0
n305,0.0
n306,0.0
n307,0.0
n308,0.0
n309,0.0
n310,0.0
n311,0.0
n312,0.0
n313,17.31911407968227
n314,0.0
n315,0.0
n316,0.0
n317,0.0
n318,0.6628406296980001
n319,0.0
n320,0.0
n321,0.0
n322,0.0
n323,0.0
n324,0.0
n325,0.0
n326,0.0
n327,0.0
n328,16.86334792210073
n329,0.0
n330,0.0
n331,0.0
n332,0.0
n333,0.0
n334,0.0
n335,0.0
n336,0.0
n337,1.3256812593960001
n338,0.0
n339,0.0
n340,0.0
n341,0.0
n342,0.0
n343,0.0
n344,0.0
n345,0.0
n346,0.0
n347,0.0
n348,0.0
n349,0.0
n350,0.0
n351,0.0
n352,0.0
n353,0.0
n354,0.0
n355,0.0
n356,0.0
n357,0.0
n358,0.0
n359,0.0
n360,0.0
n361,0.0
n362,0.0
n363,0.0
n364,0.0
n365,3.5628948390599984
n366,0.0
n367,0.0
n368,0.0
n369,0.0
n370,0.0
n371,0.0
n372,0.0
n373,0.0
n374,0.0
n375,0.0
n376,0.0
n377,0.0
n378,0.0
n379,0.0
n380,0.0
n381,0.0
n382,0.0
n383,4.557661599435168
n384,0.0
n385,8.12055643857136
n386,0.0
n387,0.0
n388,0.0
n389,0.0
n390,0.0
n391,1.823064639926453
n392,0.0
n393,0.0
n394,1.988521889094
n395,0.0
n396,0.0
n397,0.0
n398,0.0
n399,0.0
n400,0.0
n401,0.6628406296980001
n402,0.0
n403,0.911532320267998
n404,0.0
n405,0.0
n406,0.0
n407,0.0
n408,0.0
n409,1.3256812593960001
n410,0.0
n411,0.0
n412,0.0
n413,0.0
n414,0.0
n415,0.0
n416,0.6628406296980001
n417,0.0
n418,0.0
n419,0.0
n420,0.0
n421,0.0
n422,0.0
n423,0.0
n424,0.0
n425,0.0
n426,0.0
n427,0.0
n428,0.0
n429,2.7345969601944513
n430,0.0
n431,0.0
n432,0.0
n433,0.0
n434,0.0
n435,0.0
n436,0.0
n437,5.469193919779359
n438,0.0
n439,0.0
n440,0.0
n441,0.0
n442,0.19885218890939999
n443,0.0
n444,3.6461292790909767
n445,0.0
n446,0.0
n447,0.0
n448,0.0
n449,54.21794240490641
n450,0.0
n451,0.0
n452,0.0
n453,0.0
n454,0.0
n455,0.0
n456,0.6628406296980001
n457,2.2788308004795126
n458,0.0
n459,0.0
n460,0.0
n461,0.0
n462,0.0
n463,0.0
n464,0.0
n465,1.3256812593960001
n466,1.823064639926453
n467,0.0
n468,0.0
n469,0.994260944547
n470,0.0
n471,0.0
n472,0.0
n473,7.292258559705812
n474,0.0
n475,0.0
n476,0.0
n477,0.0
n478,0.0
n479,0.0
n480,0.19885218890939999
n481,1.823064639926453
n482,0.0
n483,0.0
n484,0.0
n485,0.0
n486,0.0
n487,0.0
n488,0.0
n489,0.0
n490,0.0
n491,0.0
n492,0.0
n493,9.280780448799812
n494,0.0
n495,0.0
n496,0.0
n497,5.469193919779359
n498,1.3256812593960001
n499,2.734596959508715
n500,0.0
n501,0.0
n502,0.0
n503,0.0
n504,0.0
n505,0.0
n506,0.0
n507,0.0
n508,0.0
n509,0.0
n510,0.0
n511,0.0
n512,0.0
n513,0.0
n514,0.0
n515,0.0
n516,1.823064639926453
n517,5.469193919779359
n518,1.823064639926453
n519,2.005371104147677
n520,0.0
n521,0.0
n522,0.0
n523,0.0
n524,0.0
n525,0.0
n526,0.0
n527,0.0
n528,0.0
n529,7.292258559705812
n530,0.0
n531,3.6461292790909767
n532,0.0
n533,0.0
n534,0.0
n535,0.0
n536,0.0
n537,0.0
n538,0.0
n539,0.911532320267998
n540,0.0
n541,1.3256812593960001
n542,0.0
n543,0.0
n544,0.0
n545,0.0
n546,3.6461292790909767
n547,0.911532320267998
n548,0.0
n549,0.0
n550,0.0
n551,7.292258559705812
n552,0.0
n553,0.0
n554,0.0
n555,0.0
n556,0.0
n557,0.0
n558,0.0
n559,0.0
n560,0.0
n561,0.0
n562,0.0
n563,0.0
n564,2.6513625187920002
n565,0.0
n566,0.0
n567,0.0
n568,0.0
n569,0.0
n570,0.0
n571,0.0
n572,0.0
n573,0.0
n574,0.0
n575,1.823064639926453
n576,0.0
n577,0.0
n578,0.0
n579,0.0
n580,0.0
n581,0.0
n582,0.0
n583,0.0
n584,0.0
n585,0.6628406296980001
n586,0.0
n587,0.0
n588,0.0
n589,0.0
n590,1.823064639926453
n591,0.0
n592,0.0
n593,0.0
n594,0.0
n595,0.0
n596,0.0
n597,0.0
n598,0.0
n599,0.0
n600,0.0
n601,0.0
n602,0.0
n603,0.0
n604,0.0
n605,0.0
n606,3.6461292790909767
n607,0.0
n608,0.0
n609,0.0
n610,3.6461292790909767
n611,0.45576615994351677
n612,0.0
n613,0.0
n614,0.0
n615,0.0
n616,0.0
n617,3.6461292790909767
n618,0.0
n619,0.0
n620,0.19885218890939999
n621,0.0
n622,0.0
n623,0.0
n624,0.0
n625,0.0
n626,0.0
n627,0.0
n628,0.0
n629,0.0
n630,0.0
n631,0.0
n632,0.0
n633,0.0
n634,0.0
n635,1.823064639926453
n636,0.0
n637,0.0
n638,12.761452481770958
n639,0.0
n640,0.0
n641,0.0
n642,0.0
n643,0.0
n644,0.0
n645,0.0
n646,9.11532320267998
n647,0.0
n648,0.0
n649,0.0
n650,0.0
n651,0.0
n652,7.65687148930067
n653,0.0
n654,0.0
n655,0.0
n656,0.0
n657,0.0
n658,0.0
n659,0.0
n660,0.0
n661,0.0
n662,0.0
n663,0.0
n664,0.0
n665,0.0
n666,0.0
n667,0.0
n668,0.0
n669,0.0
n670,0.0
n671,0.0
n672,0.0
n673,0.0
n674,0.0
n675,0.0
n676,0.0
n677,0.0
n678,0.0
n679,0.0
n680,0.0
n681,0.0
n682,0.0
n683,3.31420314849
n684,0.0
n685,0.0
n686,3.6461292790909767
n687,0.0
n688,0.911532320267998
n689,0.0
n690,0.0
n691,0.911532320267998
n692,0.0
n693,0.0
n694,0.0
n695,0.0
n696,0.0
n697,0.0
n698,0.0
n699,0.0
n700,0.0
n701,0.0
n702,0.0
n703,0.0
n704,0.0
n705,0.0
n706,0.0
n707,0.0
n708,0.0
n709,0.0
n710,0.0
n711,0.0
n712,0.0
n713,3.6461292790909767
n714,0.0
n715,0.0
n716,2.6513625187920002
n717,0.0
n718,0.0
n719,0.0
n720,16.981976932862757
n721,0.0
n722,0.0
n723,0.0
n724,0.0
n725,0.0
n726,0.0
n727,1.823064639926453
n728,0.0
n729,0.911532320267998
n730,0.0
n731,0.0
n732,2.734596959508715
n733,0.0
n734,0.0
n735,0.0
n736,0.0
n737,0.0
n738,0.0
n739,0.0
n740,0.0
n741,0.0
n742,0.0
n743,0.0
n744,7.292258559705812
n745,1.823064639926453
n746,0.0
n747,1.823064639926453
n748,0.0
n749,0.0
n750,0.0
n751,0.0
n752,0.6628406296980001
n753,0.0
n754,0.0
n755,0.0
n756,0.0
n757,0.0
n758,0.0
n759,10.938387842606435
n760,0.0
n761,0.0
n762,0.0
n763,0.0
n764,0.0
n765,0.0
n766,0.0
n767,0.0
n768,0.0
n769,0.0
n770,0.0
n771,0.0
n772,0.0
n773,0.0
n774,0.0
n775,3.6461292790909767
n776,0.0
n777,0.0
n778,0.0
n779,0.0
n780,0.0
n781,0.0
n782,0.0
n783,0.6628406296980001
n784,0.0
n785,0.0
n786,0.0
n787,0.0
n788,0.0
n789,0.0
n790,0.0
n791,0.638072623936162
n792,7.656871487614909
n793,0.0
n794,0.0
n795,0.0
n796,0.0
n797,0.0
n798,0.0
n799,0.0
n800,0.0
n801,0.0
n802,0.0
n803,0.0
n804,0.0
n805,0.0
n806,0.0
n807,0.0
n808,0.0
n809,4.557661599435168
n810,0.0
n811,0.0
n812,0.0
n813,0.0
n814,0.0
n815,0.0
n816,0.0
n817,1.823064639926453
n818,0.0
n819,0.0
n820,0.0
n821,0.0
n822,0.26513625187920004
n823,0.0
n824,0.45576615994351677
n825,0.0
n826,0.0
n827,0.0
n828,0.0
n829,0.0
n830,0.0
n831,0.0
n832,0.36461292790909766
n833,0.0
n834,0.0
n835,0.0
n836,0.0
n837,0.0
n838,0.0
n839,0.0
n840,0.0
n841,0.0
n842,0.0
n843,0.0
n844,0.0
n845,0.0
n846,0.0
n847,0.0
n848,0.0
n849,0.0
n850,0.0
n851,0.0
n852,0.0
n853,0.0
n854,0.0
n855,46.2693805640629
n856,0.0
n857,0.0
n858,0.0
n859,0.7954087556375999
n860,0.0
n861,0.0
n862,0.0
n863,0.0
n864,0.0
n865,0.0
n866,0.0
n867,0.0
n868,1.823064639926453
n869,2.734596959508715
n870,0.0
n871,1.823064639926453
n872,0.0
n873,0.0
n874,0.0
n875,0.0
n876,2.734596959508715
n877,0.0
n878,0.0
n879,0.0
n880,0.6628406296980001
n881,0.0
n882,0.6628406296980001
n883,4.557661599435168
n884,0.0
n885,27.34596959508715
n886,2.734596959508715
n887,0.0
n888,0.0
n889,0.0
n890,5.469193919779359
n891,0.0
n892,0.0
n893,0.0
n894,0.0
n895,0.0
n896,0.0
n897,0.0
n898,2.734596959508715
n899,0.0
n900,0.0
n901,3.6461292790909767
n902,19.10056149505975
n903,0.0
n904,0.0
n905,0.0
n906,0.0
n907,0.0
n908,1.823064639926453
n909,0.0
n910,0.0
n911,0.0
n912,0.0
n913,4.557661599435168
n914,0.0
n915,0.0
n916,0.0
n917,0.0
n918,1.3256812593960001
n919,0.0
n920,0.0
n921,0.0
n922,0.0
n923,6.38072623936162
n924,0.0
n925,0.0
n926,0.0
n927,1.823064639926453
n928,0.0
n929,0.0
n930,0.0
n931,0.0
n932,0.0
n933,0.0
n934,0.0
n935,0.0
n936,0.0
n937,0.0
n938,0.0
n939,0.0
n940,1.3256812593960001
n941,0.0
n942,3.6461292790909767
n943,2.6513625187920002
n944,0.911532320267998
n945,0.0
n946,0.0
n947,0.0
n948,3.6461292790909767
n949,0.0
n950,0.0
n951,0.0
n952,0.0
n953,0.0
n954,0.0
n955,0.0
n956,0.0
n957,0.0
n958,0.0
n959,0.0
n960,0.33142031484900003
n961,0.0
n962,0.0
n963,0.0
n964,0.0
n965,0.0
n966,0.0
n967,0.0
n968,0.0
n969,0.0
n970,0.0
n971,0.0
n972,1.823064639926453
n973,0.0
n974,0.0
n975,12.76145247948517
n976,0.0
n977,0.0
n978,0.0
n979,5.469193919779359
n980,0.0
n981,0.0
n982,0.0
n983,0.0
n984,0.0
n985,0.0
n986,0.0
n987,0.0
n988,0.0
n989,0.0
n990,0.0
n991,0.0
n992,0.0
n993,0.0
n994,0.0
n995,0.0
n996,0.0
n997,9.97701602128738
n998,2.734596959508715
n999,0.0
n1000,0.0
n1001,0.0
n1002,0.0
n1003,0.0
n1004,0.0
n1005,0.0
n1006,0.0
n1007,0.0
n1008,0.33142031484900003
n1009,0.0
n1010,0.0
n1011,0.0
n1012,0.0
n1013,0.0
n1014,7.292258559705812
n1015,0.911532320267998
n1016,0.0
n1017,0.0
n1018,0.0
n1019,0.0
n1020,0.0
n1021,0.0
n1022,0.0
n1023,0.0
n1024,0.0
n1025,0.0
n1026,0.0
n1027,0.0
n1028,0.0
n1029,0.0
n1030,0.0
n1031,0.0
n1032,0.0
n1033,6.38072623936162
n1034,0.0
n1035,0.0
n1036,0.0
n1037,0.0
n1038,0.0
n1039,0.0
n1040,0.0
n1041,0.0
n1042,0.0
n1043,0.0
n1044,0.0
n1045,0.0
n1046,0.0
n1047,0.0
n1048,0.6628406296980001
n1049,0.0
n1050,0.0
n1051,0.0
n1052,0.45576615994351677
n1053,0.0
n1054,0.0
n1055,7.2922585581819535
n1056,1.988521889094
n1057,0.0
n1058,16.40758175857615
n1059,0.0
n1060,0.0
n1061,0.0
n1062,0.0
n1063,0.0
n1064,0.0
n1065,0.0
n1066,0.0
n1067,0.0
n1068,2.4859052696244532
n1069,0.0
n1070,0.0
n1071,0.6628406296980001
n1072,0.0
n1073,0.0
n1074,5.46919391901743
n1075,0.0
n1076,0.0
n1077,0.0
n1078,0.0
n1079,0.0
n1080,0.0
n1081,0.0
n1082,1.2761452481770956
n1083,0.0
n1084,0.0
n1085,0.0
n1086,0.0
n1087,0.0
n1088,0.0
n1089,0.0
n1090,0.0
n1091,0.0
n1092,0.911532320267998
n1093,0.0
n1094,0.0
n1095,0.0
n1096,0.0
n1097,0.0
n1098,0.0
n1099,0.0
n1100,0.0
n1101,3.6461292790909767
n1102,0.0
n1103,0.0
n1104,0.0
n1105,0.0
n1106,0.0
n1107,0.0
n1108,0.0
n1109,0.0
n1110,0.0
n1111,0.0
n1112,0.0
n1113,0.0
n1114,0.0
n1115,0.0
n1116,0.0
n1117,0.0
n1118,0.0
n1119,0.0
n1120,0.0
n1121,3.6461292790909767
n1122,1.367298480135322
n1123,0.0
n1124,1.823064639926453
n1125,0.0
n1126,0.0
n1127,0.0
n1128,0.0
n1129,0.0
n1130,0.0
n1131,0.0
n1132,0.0
n1133,0.0
n1134,0.0
n1135,0.0
n1136,0.0
n1137,0.0
n1138,0.0
n1139,0.0
n1140,0.0
n1141,0.0
n1142,0.0
n1143,0.0
n1144,0.0
n1145,5.469193919779359
n1146,0.0
n1147,1.823064639926453
n1148,16.407581762385792
n1149,0.0
n1150,0.0
n1151,0.0
n1152,0.0
n1153,0.911532320267998
n1154,0.0
n1155,11.849920162874433
n1156,0.0
n1157,0.0
n1158,0.0
n1159,0.0
n1160,0.0
n1161,0.0
n1162,0.0
n1163,0.0
n1164,0.0
n1165,0.0
n1166,0.0
n1167,0.0
n1168,1.823064639926453
n1169,0.0
n1170,0.0
n1171,0.0
n1172,0.0
n1173,0.0
n1174,0.994260944547
n1175,0.0
n1176,0.0
n1177,2.6513625187920002
n1178,0.0
n1179,0.0
n1180,0.0
n1181,0.0
n1182,0.0
n1183,0.0
n1184,1.3256812593960001
n1185,0.0
n1186,10.44100446207598
n1187,0.0
n1188,0.0
n1189,0.0
n1190,0.0
n1191,3.6461292790909767
n1192,3.6461292790909767
n1193,0.0
n1194,0.0
n1195,0.0
n1196,1.823064639926453
n1197,0.0
n1198,0.0
n1199,5.469193919779359
n1200,0.0
n1201,0.0
n1202,0.0
n1203,0.0
n1204,0.0
n1205,1.3256812593960001
n1206,27.75976557175224
n1207,0.45576615994351677
n1208,0.911532320267998
n1209,0.0
n1210,15.496049440517742
n1211,0.0
n1212,5.469193919779359
n1213,0.0
n1214,0.0
n1215,0.0
n1216,0.0
n1217,0.0
n1218,0.0
n1219,0.0
n1220,71.19067419885204
n1221,0.0
n1222,0.0
n1223,10.02685551540488
n1224,0.0
n1225,0.0
n1226,0.0
n1227,1.988521889094
n1228,0.0
n1229,0.0
n1230,0.0
n1231,0.0
n1232,0.0
n1233,0.0
n1234,0.0
n1235,0.0
n1236,0.0
n1237,0.0
n1238,0.0
n1239,0.0
n1240,0.0
n1241,0.0
n1242,0.0
n1243,0.0
n1244,0.0
n1245,0.0
n1246,0.0
n1247,5.924960079570489
n1248,0.0
n1249,0.0
n1250,0.9279768815772
n1251,0.0
n1252,0.0
n1253,0.0
n1254,0.0
n1255,0.0
n1256,5.3027250375840005
n1257,0.0
n1258,0.0
n1259,0.0
n1260,0.0
n1261,0.0
n1262,0.0
n1263,0.0
n1264,0.0
n1265,0.0
n1266,0.0
n1267,0.0
n1268,0.0
n1269,0.0
n1270,0.0
n1271,0.0
n1272,0.0
n1273,0.0
n1274,0.0
n1275,0.0
n1276,0.0
n1277,0.0
n1278,0.0
n1279,0.0
n1280,0.0
n1281,0.0
n1282,5.924960079570489
n1283,0.0
n1284,0.911532320267998
n1285,0.0
n1286,8.203790879288073
n1287,0.0
n1288,0.0
n1289,0.0
n1290,0.0
n1291,0.0
n1292,0.0
n1293,0.0
n1294,0.0
n1295,0.0
n1296,0.0
n1297,0.0
n1298,0.0
n1299,0.0
n1300,0.911532320267998
n1301,0.0
n1302,0.0
n1303,0.0
n1304,0.0
n1305,0.0
n1306,0.0
n1307,0.0
n1308,14.58451712093548
n1309,0.0
n1310,0.0
n1311,10.938387842606435
n1312,0.0
n1313,0.0
n1314,0.0
n1315,0.0
n1316,1.988521889094
n1317,0.0
n1318,0.0
n1319,0.0
n1320,0.0
n1321,0.6628406296980001
n1322,0.0
n1323,9.11532320267998
n1324,0.0
n1325,0.0
n1326,0.911532320267998
n1327,0.0
n1328,0.0
n1329,0.0
n1330,0.0
n1331,0.0
n1332,0.0
n1333,0.0
n1334,0.0
n1335,0.0
n1336,0.0
n1337,1.823064639926453
n1338,0.0
n1339,0.0
n1340,0.0
n1341,0.0
n1342,0.0
n1343,0.0
n1344,37.28167188715312
n1345,0.0
n1346,0.0
n1347,0.0
n1348,0.0
n1349,0.0
n1350,0.0
n1351,0.0
n1352,0.0
n1353,0.0
n1354,0.0
n1355,0.0
n1356,0.0
n1357,0.0
n1358,0.0
n1359,0.0
n1360,4.557661599435168
n1361,0.0
n1362,0.0
n1363,0.0
n1364,0.0
n1365,0.0
n1366,0.0
n1367,0.0
n1368,0.0
n1369,0.0
n1370,0.0
n1371,0.0
n1372,0.0
